X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-76.998164851609673,38.839846014045939,1427,Ward 8,"3300 6th Street Southeast, Washington, District of Columbia 20032",Randle Hill Apts,Under Construction,DCHA DCHFA DHCD,195,38.839851,-76.998168,20,127,28,20,0,,297993,400159.52,130226.9,3300 6TH STREET SE,2019-12-30T04:00:25.000Z
-76.986510276672178,38.856279779842779,1428,Ward 8,"2395 Pomeroy Road Southeast, Washington, District of Columbia 20020",Stanton Square Apartments,Under Construction,DCHFA DHCD OP,121,38.856272,-76.986508,13,108,0,0,0,13-09,,401171.065637018,132051.248037129,,2019-12-30T04:00:25.000Z
-77.000446058491349,38.908710834080033,1458,Ward 5,"350 Morse Street Northeast, Washington, District of Columbia 20002",350 Morse Street,Under Construction,OP,49,38.908703,-77.000444,0,0,1,48,0,15-27A,287962,399961.51,137871.41,350 MORSE STREET NE,2019-12-30T04:00:25.000Z
-77.00780127117612,38.875149069514286,1481,Ward 6,"1221 Half Street Southeast, Washington, District of Columbia 20003",JBG (formerly Akridge) north of Ballpark,Under Construction,OP,11,38.875141,-77.007799,0,0,3,8,0,08-30B,310445,399323.25,134145.82,1221 HALF STREET SE,2019-12-30T04:00:25.000Z
-77.013435784524759,38.924696249972698,1485,Ward 1,"2500 1st Street Northwest, Washington, District of Columbia 20001",McMillan Reservoir Parcel 2,Pipeline,DMPED DHCD OP,134,38.924689,-77.013434,0,11,85,38,0,13-14,284402,398835.13,139646.01,2500 1ST STREET NW,2019-12-30T04:00:25.000Z
-77.008085111459479,38.833454608360547,1530,Ward 8,"3848 South Capitol Street Southeast, Washington, District of Columbia 20032",3840 - 3848 South Capitol Street,Pipeline,OP,106,,,23,0,83,0,0,18-14,29748,399298.21,129517.44,3848 SOUTH CAPITOL STREET SE,2019-12-30T04:00:25.000Z
-77.032563853620843,38.959993721315449,1393,Ward 4,"1350 Nicholson Street Northwest, Washington, District of Columbia 20011",1350 Nicholson Street NW,Completed 2015 to Date,DHCD,1,38.960021,-77.032558,0,0,0,1,0,,257785,397177.86,143564.76,1350 NICHOLSON STREET NW,2019-12-30T04:00:25.000Z
-77.009357811601319,38.910059549789629,1394,Ward 5,"1510 North Capitol Street Northwest, Washington, District of Columbia 20001",1510 North Capital Condos,Completed 2015 to Date,DHCD,2,38.910052,-77.009356,0,0,0,2,0,,236797,399188.58,138021.17,1510 NORTH CAPITOL STREET NW,2019-12-30T04:00:25.000Z
-77.026929295376007,38.956449798534976,1395,Ward 4,"929 Kennedy Street Northwest, Washington, District of Columbia 20011",929 Kennedy St. NW,Under Construction,DHCD,2,38.956442,-77.026927,0,1,1,0,0,,,397666.096111583,143171.192812992,,2019-12-30T04:00:25.000Z
-76.987661370001362,38.882555920570724,1396,Ward 6,"1309 E Street Southeast, Washington, District of Columbia 20003",Watkins Alley,Under Construction,DHCD OP,5,38.882548,-76.987659,0,4,0,1,0,15-13,317011,401070.76,134968.08,1309 E STREET SE,2019-12-30T04:00:25.000Z
-77.010355062108218,38.956361252560548,1397,Ward 4,"5422 1st Place Northwest, Washington, District of Columbia 20011",M2R_1K,Under Construction,DHCD,1,38.956354,-77.010353,0,0,1,0,0,,245902,399102.67,143161.07,5422 1ST PLACE NW,2019-12-30T04:00:25.000Z
-76.980138568452389,38.927953283119287,1398,Ward 5,"1715 Hamlin Street NE, Washington, District of Columbia 20018",Hamlin Street Apartments,Completed 2015 to Date,DHCD,2,38.927946,-76.980136,0,1,0,1,0,,57406,401722.38,140007.67,1715 HAMLIN STREET NE,2019-12-30T04:00:25.000Z
-77.026153454033079,38.94568713300044,1399,Ward 4,"4523 Georgia Avenue Northwest, Washington, District of Columbia 20011",4523 Georgia Ave NW,Completed 2015 to Date,DHCD,1,38.945679,-77.026151,0,0,1,0,0,,313235,397733,141976.42,4523 GEORGIA AVENUE NW,2019-12-30T04:00:25.000Z
-77.010747806322499,38.955690101318581,1400,Ward 4,"37 Missouri Avenue NW, Washington, District of Columbia 20011",Missouri Flats,Completed 2015 to Date,DHCD,1,38.955682,-77.010746,0,1,0,0,0,,245900,399068.62,143086.57,37 MISSOURI AVENUE NW,2019-12-30T04:00:25.000Z
-77.009368612863554,38.912412437780745,1531,Ward 5,"4 R Street Northwest, Washington, District of Columbia 20001",4 R Street Northwest,Under Construction,DHCD,1,38.912405,-77.009366,0,0,0,1,0,,226757,399187.67,138282.36,4 R STREET NW,2019-12-30T04:00:25.000Z
-76.986329627565311,38.883681640548993,1532,Ward 6,"415 14th Street Southeast, Washington, District of Columbia 20003",Beckerts Park (Capitol Hill Apartments on 14th),Under Construction,DHCD,43,38.883542,-76.986549,0,7,36,0,0,,26239,401186.29,135093.06,415 14TH STREET SE,2019-12-30T04:00:25.000Z
-77.027554291746597,38.97273104985134,1533,Ward 4,"6800 Georgia Avenue Northwest, Washington, District of Columbia 20307",Walter Reed Building V/U-A/B,Under Construction,DHCD,2,38.972723,-77.027552,0,2,0,0,0,,292802,397612.47,144978.58,6800 GEORGIA AVENUE NW,2019-12-30T04:00:25.000Z
-77.008149384816832,38.946498448428166,1535,Ward 5,"1 Hawaii Avenue Northeast, Washington, District of Columbia 20011",1 Hawaii Avenue NE,Pipeline,OP,70,,,7,0,45,18,0,19-01,290011,399293.75,142066.19,1 HAWAII AVENUE NE,2019-12-30T04:00:25.000Z
-77.028094488308653,38.881439845767844,1536,Ward 6,"1100 Maine Avenue Southwest, Washington, District of Columbia 20024",The Wharf (Southwest Waterfront) Phase II,Pipeline,DMPED DHCD OP,124,,,0,0,50,0,74,11-03J,302697,397562.54,134844.49,1100 MAINE AVENUE SW,2019-12-30T04:00:25.000Z
-77.043646977353177,38.922014930608739,1538,,"1815 Columbia Road Northwest, Washington, District of Columbia 20009",Kalorama comet,Pipeline,DHCD,1,,,0,0,1,0,0,,235374,396215.26,139349.18,1815 COLUMBIA ROAD NW,2019-12-30T04:00:25.000Z
-76.98161258753241,38.903263840370577,1539,Ward 5,"1028 Bladensburg Road Northeast, Washington, District of Columbia 20002",1028 Bladensburg Rd NE,Under Construction,DHCD,4,38.903256,-76.98161,0,1,3,0,0,,75088,401595.12,137266.91,1028 BLADENSBURG ROAD NE,2019-12-30T04:00:25.000Z
-77.008135712855221,38.910605546915143,1540,,"26 Florida Avenue Northeast, Washington, District of Columbia 20002",26 Florida Ave NE,Pipeline,DHCD,2,,,0,0,2,0,0,,46108,399294.58,138081.77,26 FLORIDA AVENUE NE,2019-12-30T04:00:25.000Z
-77.015262289445232,38.918919791408989,1541,Ward 1,"205 v Street Northwest, Washington, District of Columbia 20001",205 V St NW,Under Construction,DHCD,1,38.918912,-77.01526,0,0,1,0,0,,,398676.639569004,139004.799282265,,2019-12-30T04:00:25.000Z
-76.979870844580958,38.901979592270905,1542,,"1676 Maryland Avenue Northeast, Washington, District of Columbia 20002",Flats at Atlas Phase II,Pipeline,DHCD,33,,,0,0,33,0,0,,310898,401746.23,137124.38,1676 MARYLAND AVENUE NE,2019-12-30T04:00:25.000Z
-76.994709563376716,38.929686879062373,1543,Ward 5,"3201 8th Street Northeast, Washington, District of Columbia 20017",3201 8th Street NE,Pipeline,OP,45,,,3,0,36,6,0,18-21,289586,400458.92,140199.94,3201 8TH STREET NE,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1546,,,1100 Eastern Ave NE,Pipeline,DCHA DCHFA DHCD,63,,,13,50,0,0,0,,,0,0,,2019-12-30T04:00:25.000Z
-76.954636268810106,38.890195787874006,1547,Ward 7,"3500 East Capitol Street Northeast, Washington, District of Columbia 20019",3500 East Capitol Street NE Phase II,Pipeline,DCHA DHCD,95,38.890188,-76.954634,5,90,0,0,0,,,403935.763289838,135817.069724876,,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1548,,,Marys House,Pipeline,DCHA DHCD,15,,,3,10,0,2,0,,,0,0,,2019-12-30T04:00:25.000Z
-77.025937290092301,38.938430913195887,1549,Ward 4,"930 Randolph Street Northwest, Washington, District of Columbia 20011",Petworth Station Feb 2018,Under Construction,DHCD,84,38.938423,-77.025935,0,10,74,0,0,,225073,397751.51,141170.91,930 RANDOLPH STREET NW,2019-12-30T04:00:25.000Z
-77.031152837779175,38.912376049837512,1550,,"1338 R Street Northwest, Washington, District of Columbia 20009",SOME - Anna Cooper House,Pipeline,DHCD,47,,,47,0,0,0,0,,242888,397298.35,138278.74,1338 R STREET NW,2019-12-30T04:00:25.000Z
-76.979826432247862,38.932653225508375,1551,,"3418 18th Street Northeast, Washington, District of Columbia 20018",3418 18th Street NW,Pipeline,DHCD,1,,,0,0,0,1,0,,34816,401749.33,140529.41,3418 18TH STREET NE,2019-12-30T04:00:25.000Z
-77.009356484498483,38.910489968553961,1552,,"1532 North Capitol Street Northwest, Washington, District of Columbia 20001",1532 North Capitol NW,Pipeline,DHCD,1,,,0,1,0,0,0,,218336,399188.7,138068.95,1532 NORTH CAPITOL STREET NW,2019-12-30T04:00:25.000Z
-76.996662256090076,38.928802695206571,1553,,"3112 7th Street Northeast, Washington, District of Columbia 20017",Portrait Square,Under Construction,DHCD,3,,,0,2,0,1,0,,156288,400289.61,140101.78,3112 7TH STREET NE,2019-12-30T04:00:25.000Z
-77.028350295759822,38.955489798288561,1554,Ward 2,"1203 Jefferson Street Northwest, Washington, District of Columbia 20011",1203 Jefferson St NW,Pipeline,DHCD,2,38.955482,-77.028348,0,1,1,0,0,,,397542.89752216,143064.661292056,,2019-12-30T04:00:25.000Z
-77.033963183955237,38.937748189614808,1555,Ward 4,"1416 Quincy Street Northwest, Washington, District of Columbia 20011",1416 Quincy St NW,Under Construction,DHCD,2,38.937741,-77.033961,0,0,2,0,0,,277043,397055.66,141095.35,1416 QUINCY STREET NW,2019-12-30T04:00:25.000Z
-77.039389847131559,38.923980437811657,1049,Ward 1,"2524 17th Street Northwest, Washington, District of Columbia 20009",Glenn Arms,Completed 2015 to Date,DHCD,57,38.923773,-77.039379,45,2,10,0,0,,235708,396584.52,139567.2,2524 17TH STREET NW,2019-12-30T04:00:25.000Z
-76.971060106991175,38.856966135114753,1050,Ward 8,"2412 Ainger Place Southeast, Washington, District of Columbia 20020",Ainger Place,Under Construction,DCHA DHCD,72,38.856879,-76.971004,18,54,0,0,0,,287032,402512.07,132127.75,2412 AINGER PLACE SE,2019-12-30T04:00:25.000Z
-76.966982309764546,38.868852112252817,1052,Ward 7,"1715 28th Place Southeast, Washington, District of Columbia 20020","28th Place, SE",Under Construction,DHCD,14,38.868845,-76.96698,0,5,0,9,0,,150119,402865.53,133447.3,1715 28TH PLACE SE,2019-12-30T04:00:25.000Z
-76.954523268774707,38.890192787877602,1053,Ward 7,"3534 East Capitol Street Southeast, Washington, District of Columbia 20003",The Solstice,Completed 2015 to Date,DCHA DCHFA DHCD,137,38.890185,-76.954521,15,122,0,0,0,,,403945.566859508,135816.741579339,,2019-12-30T04:00:25.000Z
-77.034396838267341,38.937674915416913,1054,Ward 1,"1435 Spring Road Northwest, Washington, District of Columbia 20010",SOME- Spring Road,Completed 2015 to Date,DCHA DCHFA DHCD,37,38.937241,-77.035724,36,0,1,0,0,,259014,397018.06,141087.23,1435 SPRING ROAD NW,2019-12-30T04:00:25.000Z
-76.984260398991125,38.895904305954609,1056,Ward 6,"1431 E Street Northeast, Washington, District of Columbia 20002",1431 E Street NE Renovation,Completed 2015 to Date,DCHA DHCD,10,38.895911,-76.984253,1,0,3,6,0,,63551,401365.59,136449.9,1431 E STREET NE,2019-12-30T04:00:25.000Z
-76.954316517780896,38.888639198131223,1057,Ward 7,"3539 A Street Southeast, Washington, District of Columbia 20019",Meadow Green Court,Completed 2015 to Date,DCHA DHCD,60,38.888632,-76.954314,15,45,0,0,0,,33307,403963.59,135644.29,3539 A STREET SE,2019-12-30T04:00:25.000Z
-76.966374497687838,38.934325404322784,1058,Ward 5,"2900 Newton Street Northeast, Washington, District of Columbia 20018",Hedin House,Under Construction,DHCD,48,38.93429,-76.966345,0,0,48,0,0,,287312,402915.6,140715.38,2900 NEWTON STREET NE,2019-12-30T04:00:25.000Z
-77.038721955090253,38.924489180764795,1059,Ward 1,"2551 17th Street Northwest, Washington, District of Columbia 20009",Sarahs Circle,Completed 2015 to Date,DCHA DHCD,49,38.924482,-77.03872,49,0,0,0,0,,235865,396642.46,139623.65,2551 17TH STREET NW,2019-12-30T04:00:25.000Z
-76.991687686951863,38.934644334939563,1061,Ward 5,"1032 Otis Street Northeast, Washington, District of Columbia 20017",Otis Place Apartments,Completed 2015 to Date,DHCD,1,38.934667,-76.991756,0,1,0,0,0,,75190,400720.89,140750.28,1032 OTIS STREET NE,2019-12-30T04:00:25.000Z
-77.032280184046186,38.937426619886487,1062,Ward 4,"1380 Quincy Street Northwest, Washington, District of Columbia 20011",Quincy at Fourteenth,Completed 2015 to Date,DHCD,2,38.9375,-77.032316,0,1,0,1,0,,312329,397201.56,141059.6,1380 QUINCY STREET NW,2019-12-30T04:00:25.000Z
-77.020601266441176,38.875852419994111,1063,Ward 6,"525 Water St SW, Washington, District of Columbia 20024",525 Water,Completed 2015 to Date,DHCD,11,38.876136,-77.020595,0,5,0,6,0,,312716,398212.56,134224.07,525 WATER STREET SW,2019-12-30T04:00:25.000Z
-76.941327272668858,38.890970889965942,1069,Ward 7,"4212 East Capitol Street Northeast, Washington, District of Columbia 20019",Fort Chaplin Park Apartments,Completed 2015 to Date,DCHFA DHCD,549,38.890963,-76.941325,0,0,549,0,0,,305753,405090.34,135903.77,4212 EAST CAPITOL STREET NE,2019-12-30T04:00:25.000Z
-76.993729558197401,38.900043009491597,1075,Ward 6,"901 H Street Northeast, Washington, District of Columbia 20002",Avec,Under Construction,DHCD OP,32,38.900035,-76.993727,0,0,0,32,0,10-03,289048,400544.12,136909.23,901 H STREET NE,2019-12-30T04:00:25.000Z
-76.966187274271874,38.920766793610412,1076,Ward 5,"30th Pl NE, Washington, District of Columbia 20018",30th Place Crescent Townhomes Phase I,Completed 2015 to Date,DHCD,5,38.920759,-76.966185,0,0,0,5,0,,,402932.390117516,139210.264326982,,2019-12-30T04:00:25.000Z
-77.024780958286001,38.931110026269444,1077,Ward 1,"713 Lamont Street Northwest, Washington, District of Columbia 20010",713 Lamont St NW,Completed 2015 to Date,DHCD,15,38.931177,-77.024543,0,8,0,7,0,,243179,397851.54,140358.2,713 LAMONT STREET NW,2019-12-30T04:00:25.000Z
-77.036966213921559,38.904080639730083,1078,Ward 2,"1108 16th Street Northwest, Washington, District of Columbia 20036",The Adele,Completed 2015 to Date,DHCD,1,38.904073,-77.036964,0,0,0,1,0,,276209,396793.79,137358.07,1108 16TH STREET NW,2019-12-30T04:00:25.000Z
-76.989561785194994,38.902284441525005,1079,Ward 6,"1219 K Street Northeast, Washington, District of Columbia 20002",The Havana,Completed 2015 to Date,DHCD,4,38.902264,-76.989434,0,2,0,2,0,,312998,400905.62,137158.08,1219 K STREET NE,2019-12-30T04:00:25.000Z
-76.983849884637692,38.85982995069218,1080,Ward 8,"2200 Hunter Place Southeast, Washington, District of Columbia 20020","2200-2210 Hunter Place, SE",Under Construction,DHCD,10,38.859494,-76.984173,0,2,0,8,0,,286706,401401.91,132445.38,2200 HUNTER PLACE SE,2019-12-30T04:00:25.000Z
-76.978336147008378,38.865225911711796,1081,Ward 8,"1847 Good Hope Road Southeast, Washington, District of Columbia 20020",1847-9 Good Hope Rd SE Renovation TOPA,Completed 2015 to Date,DHCD,18,38.865218,-76.978334,11,4,2,1,0,,150176,401880.32,133044.47,1847 GOOD HOPE ROAD SE,2019-12-30T04:00:25.000Z
-76.994620633537011,38.827360807715756,1082,Ward 8,"800 Southern Avenue Southeast, Washington, District of Columbia 20032",Park Southern Apartments,Completed 2015 to Date,DHCD,361,38.827353,-76.994618,0,0,292,69,0,,79579,400467.3,128840.97,800 SOUTHERN AVENUE SE,2019-12-30T04:00:25.000Z
-76.988074595995343,38.883688588010891,1085,Ward 6,"404 13th Street Southeast, Washington, District of Columbia 20003",Buchanan Park Townhomes,Completed 2015 to Date,DHCD,3,38.883744,-76.98807,0,2,0,1,0,,314042,401034.89,135093.81,404 13TH STREET SE,2019-12-30T04:00:25.000Z
-77.023510293341104,38.94061379547292,1086,Ward 4,"4040 8th Street Northwest, Washington, District of Columbia 20011",4040 8th St NW TOPA,Completed 2015 to Date,DHCD,19,38.940606,-77.023508,4,6,0,9,0,,,397961.986019577,141413.172154976,,2019-12-30T04:00:25.000Z
-77.027364793536009,38.972098716136806,1087,Ward 4,"6676 Georgia Ave NW, Washington, District of Columbia 20012",Takoma Place TOPA,Completed 2015 to Date,DHCD,105,38.972091,-77.027362,0,0,105,0,0,,253375,397628.87,144908.38,6676 GEORGIA AVENUE NW,2019-12-30T04:00:25.000Z
-77.03563193142034,38.937678148731031,1089,Ward 4,"1445 Spring Road Northwest, Washington, District of Columbia 20010",HOPE Cooperative,Completed 2015 to Date,DHCD,19,38.937671,-77.03563,6,9,0,4,0,,259017,396910.98,141087.63,1445 SPRING ROAD NW,2019-12-30T04:00:25.000Z
-76.95592387970278,38.885449587290132,1090,Ward 7,"3501 Minnesota Ave SE, Washington, District of Columbia 20019","Residence at Minnesota Gardens Cooperative, Inc",Completed 2015 to Date,DHCD,48,38.885442,-76.955922,0,36,0,12,0,,150719,403824.31,135290.15,3501 MINNESOTA AVENUE SE,2019-12-30T04:00:25.000Z
-77.011379830334477,38.955790753914506,1091,Ward 4,"53 Missouri Avenue Northwest, Washington, District of Columbia 20011",49-53 Missouri Ave NW,Completed 2015 to Date,DHCD,10,38.955783,-77.011378,4,4,0,2,0,,259338,399013.84,143097.75,53 MISSOURI AVENUE NW,2019-12-30T04:00:25.000Z
-77.026944880761377,38.981008762985034,1092,Ward 4,"7440 Georgia Avenue Northwest, Washington, District of Columbia 20012",7440 Georgia Ave NW TOPA,Under Construction,DHCD,21,38.981001,-77.026943,0,10,8,3,0,,253506,397665.55,145897.47,7440 GEORGIA AVENUE NW,2019-12-30T04:00:25.000Z
-77.021682676393056,38.957289353252143,1093,Ward 4,"614 Longfellow Street Northwest, Washington, District of Columbia 20011",The Kingston,Completed 2015 to Date,DHCD,23,38.957282,-77.02168,0,15,0,8,0,,246730,398120.87,143264.27,614 LONGFELLOW STREET NW,2019-12-30T04:00:25.000Z
-76.971327448289003,38.854264122598956,1094,Ward 8,"2412 Hartford Street Southeast, Washington, District of Columbia 20020",Hanover Court TOPA,Completed 2015 to Date,DHCD,82,38.854257,-76.971325,9,41,32,0,0,,148200,402488.96,131827.8,2412 HARTFORD STREET SE,2019-12-30T04:00:25.000Z
-77.023183291626196,38.914242790170697,1095,Ward 1,"801 T Street Northwest, Washington, District of Columbia 20001","8th and T Street, NW",Under Construction,DHCD,4,38.914235,-77.023181,0,0,4,0,0,,,397989.591755898,138485.757873365,,2019-12-30T04:00:25.000Z
-77.034757130426044,38.934282733044022,1108,Ward 1,"1456 Oak Street Northwest, Washington, District of Columbia 20010",Oak Street Apartments,Completed 2015 to Date,DCHA,51,38.934266,-77.034725,51,0,0,0,0,,234605,396986.68,140710.68,1456 OAK STREET NW,2019-12-30T04:00:25.000Z
-76.990688714565778,38.925158868642612,1166,Ward 5,"2724 12th Street Northeast, Washington, District of Columbia 20018",Brooks Row,Completed 2015 to Date,DHCD,2,38.925151,-76.990686,0,1,0,1,0,,45068,400807.61,139697.32,2724 12TH STREET NE,2019-12-30T04:00:25.000Z
-77.015615940076003,38.876759798273881,1167,Ward 6,"301 M Street Southwest, Washington, District of Columbia 20024",301 M,Completed 2015 to Date,DHCD OP,15,38.876752,-77.015614,0,0,0,15,0,12-14/12-14A,312585,398645.17,134324.71,301 M STREET SW,2019-12-30T04:00:25.000Z
-76.99963621830193,38.908882263203772,1168,Ward 5,"1270 4th Street Northeast, Washington, District of Columbia 20002",Union Market Apartments,Under Construction,DHCD OP,38,38.908969,-76.99956,0,11,0,27,0,14-07,286000,400031.75,137890.44,1270 4TH STREET NE,2019-12-30T04:00:25.000Z
-77.03489755071783,38.922141465321481,1169,Ward 6,"1277 First Street Southeast, Washington, District of Columbia 20003",F1rst (Ballpark Square),Completed 2015 to Date,DHCD,50,38.875153,-77.006155,0,0,0,50,0,,234198,396973.99,139362.9,2407 15TH STREET NW,2019-12-30T04:00:25.000Z
-77.003099178774747,38.90175202217138,1170,Ward 6,"911 2nd Street Northeast, Washington, District of Columbia 20002",Pullman Place,Completed 2015 to Date,DHCD,3,38.901772,-77.003305,0,2,0,1,0,,289062,399731.37,137098.93,911 2ND STREET NE,2019-12-30T04:00:25.000Z
-76.976973843991601,38.89876487441407,1172,Ward 6,"1827 Benning Road Northeast, Washington, District of Columbia 20002",Tourus,Completed 2015 to Date,DHCD,2,38.898793,-76.976913,0,1,0,1,0,,311591,401997.61,136767.58,1827 BENNING ROAD NE,2019-12-30T04:00:25.000Z
-77.079379417555742,38.949488744789562,1173,Ward 3,"4000 Brandywine Street Northwest, Washington, District of Columbia 20016",The Frequency,Completed 2015 to Date,DHCD,2,38.949481,-77.079377,0,1,0,1,0,,265176,393119.3,142401.1,4000 BRANDYWINE STREET NW,2019-12-30T04:00:25.000Z
-77.020786359153263,38.956199065630663,1174,Ward 4,"528 Kennedy Street Northwest, Washington, District of Columbia 20011",528 Kennedy St NW,Completed 2015 to Date,DHCD,1,38.956192,-77.020784,0,1,0,0,0,,246774,398198.53,143143.22,528 KENNEDY STREET NW,2019-12-30T04:00:25.000Z
-76.998790286101212,38.948136797911182,1175,Ward 5,"4815 6th St NE, Washington, District of Columbia 20017",Totten Mews,Completed 2015 to Date,DHCD OP,5,38.948129,-76.998788,0,2,0,3,0,15-04,,400105.062630824,142248.030635808,,2019-12-30T04:00:25.000Z
-76.996594184596319,38.900389859850463,1176,Ward 6,"646 H Street Northeast, Washington, District of Columbia 20002",646 H St NE,Under Construction,DHCD,2,38.900382,-76.996592,0,0,0,2,0,,1685,400295.63,136947.72,646 H STREET NE,2019-12-30T04:00:25.000Z
-77.042073957193764,38.923428102835118,1177,Ward 1,"1777 Columbia Road Northwest, Washington, District of Columbia 20009",1777 Columbia Rd NW,Completed 2015 to Date,DHCD,6,38.923456,-77.042197,0,0,0,6,0,,242839,396351.74,139505.99,1777 COLUMBIA ROAD NW,2019-12-30T04:00:25.000Z
-77.001264505554786,38.899995966987532,1178,Ward 6,"315 H Street Northeast, Washington, District of Columbia 20002",315 H St NE,Completed 2015 to Date,DHCD OP,9,38.899953,-77.001409,0,1,1,7,0,15-07,39407,399890.51,136903.99,315 H STREET NE,2019-12-30T04:00:25.000Z
-77.021921289073617,38.878870783084096,1179,Ward 6,"680 I Street Southwest, Washington, District of Columbia 20024",Riverside Baptist Church Development (The Banks),Completed 2015 to Date,DHCD OP,21,38.878863,-77.021919,0,9,0,12,0,15-05,,398098.097867312,134559.157767795,,2019-12-30T04:00:25.000Z
-77.000378542122803,38.874325601488678,1180,Ward 6,"1346 4th Street Southeast, Washington, District of Columbia 20003",The Yards Parcel O-2,Completed 2015 to Date,DCHFA,39,38.874318,-77.000376,0,39,0,0,0,,313293,399967.35,134054.38,1346 4TH STREET SE,2019-12-30T04:00:25.000Z
